PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
-0.0004559307655560788,0.18815891387585007,-0.006917029064967064,0.03419300687913264,0.02035518822085715,0.02285195820915809,-0.028567965004171966,-0.007255745490244851
0.02646511120334997,0.2259621096257845,-0.023518424285556675,0.01722652016519247,0.018737334776184555,0.011764975386852143,-0.0400905391606837,-0.01489103966712982
-0.0029099781563006006,0.21789879490478323,-0.00905214901049443,0.03456832736411629,0.019217318604330572,-0.005728047555711403,-0.04172600981123791,-0.008151491706848386
0.015610917808078129,0.18957515630673089,-0.03390969999927433,0.020931732165757687,0.017244268566699146,0.015865996208534006,-0.04231070228729313,0.004495828110522006
0.02117540666590474,0.212437973336031,0.0016790676856272694,0.031588254041543806,0.02199214761496528,0.015286253960738277,-0.03837929609202778,-0.0077934732233266735
0.02568060473866198,0.2460951423388981,-0.026553374599587523,0.024710483674386424,0.018352587521632074,0.0056001189455864055,-0.04612092750105193,-0.007973985229171716
0.0236790615287492,0.23451674538154604,0.007768545854098198,0.03206636045623934,0.02182338687844224,0.012611323680114668,-0.05159195645439998,-0.010624791395172185
-0.008156369590995527,0.19704198278457033,-0.020316098522073677,0.020487177081457676,0.016081382248356643,0.026967312370246996,-0.04579658503620596,0.0011399337145228067
-0.03416664402220893,0.22971080739632802,0.02304641113079327,0.03642910535283909,0.025172504862999143,0.006225971033525065,-0.05076856576998387,-0.007709191474255814
0.02944154148727989,0.217884222010967,0.020992475429176385,0.01862983357877859,0.03169636857508416,0.030221896119942363,-0.054546961229003876,-0.009001863429096974
0.01802895608367037,0.2395056976703455,-0.006052604606599118,0.018946181998893356,0.026541208900692493,0.014408317179207883,-0.05287365207921987,-0.012063522153844717
0.03608758182826845,0.2454874134490052,-0.018241471026536255,0.014729290058079417,0.01919015844921191,0.019590502693443642,-0.05704894930083427,-0.012639239139670647
0.04739359390211431,0.19323629266376022,-0.00044898398830077983,0.007239661618254751,0.026449120594463294,0.018055164335573536,-0.054578244917106014,-0.010185246603462594
0.0245591049189211,0.22908129625122314,0.020812147884823815,0.035035509014641086,0.02704178897767423,0.017593813631713955,-0.033120600115407246,-0.003124972412276946
0.06053828027768644,0.2116807697247785,-0.01896566614105383,0.009052020532812975,0.024187637405289456,0.017496296011808105,-0.0546589044549754,0.0007572966751173002
0.008773494614425647,0.2262007152748645,-0.0007437256024089943,0.020637840834790075,0.0302565667984778,0.011902760859785927,-0.053549181725363285,-0.015264161472317928
0.023020004705127634,0.16162745510105986,0.02052431172653333,0.007710237784442063,0.02861844108085526,0.018748474307016774,-0.040285086247374355,-0.021708329959407212
0.013134357421931739,0.1895051574510211,0.006598812833114005,0.017040058233786154,0.028870892439073384,0.008793161429347619,-0.042070199149754135,-0.003558926939633023
-0.009775758844065771,0.1939087596755687,0.017148455160758434,0.024384387773174105,0.031103110251469834,0.01918149960593518,-0.04529222534961553,-0.025630298833191203
0.029692592316942115,0.17778301575739333,-0.0062717396004401404,0.005199727358643835,0.026201293773293163,0.012742959121720725,-0.04826248549516645,-0.0051154661803731
0.02082215955950683,0.199565016758682,0.0029561144525400438,0.01950177725798863,0.026920698602787202,0.02010317158969255,-0.04420684910066593,-0.012462985920151628
0.008454094294672159,0.1563014932634621,0.02643826136100479,0.02690311197245734,0.024443601889321133,0.016541016549936154,-0.03742617157229217,-0.007445488664023919
0.026681673513468583,0.20330574577486688,0.007753396731438669,0.04015092944448143,0.013756497379875198,0.03026919213585375,-0.04370354722287893,-0.009729040716703814
0.039884205272146506,0.20052449717586202,0.01864575556228505,0.031473475892826286,0.012151095468942967,0.025781871713995604,-0.04817208514597131,-0.0344729504806438
0.017919627783266938,0.22807086893529052,-0.021982286086742034,0.031040886563020776,0.011288171863034347,0.025164271717770983,-0.04385246091394457,-0.012508769253841262
0.019619116770602078,0.22824124355674746,-0.03851215505664891,0.03661083926989162,0.012607807178537753,0.035803251265943276,-0.04715762794571277,-0.016445635816722738
0.05663721632747094,0.22280345032360507,-0.020564719588356498,0.020927623195025665,0.019107031608494023,0.023604244790294805,-0.05922421634295979,-0.029127639429256835
0.06038454529001433,0.22435196664328502,0.0012394953780233526,0.0323394623925143,0.01714267926315065,0.03176370872238713,-0.06039383120274978,-0.03092383626742218
0.04078399593486441,0.20806151664116168,0.01951526127473789,0.02771758097395451,0.01922996614128081,0.022536454766771383,-0.04831349735533107,-0.035114614166232835
0.044336726656283895,0.21174388168175148,-0.007810891103273483,0.03662601035156008,0.01675637110357206,0.03895071608572261,-0.05392703147599556,-0.02644902983169423
0.03639484458830861,0.213766408950139,0.0032792496946188452,0.04213187425626962,0.012375811460609181,0.036911357793030654,-0.044953833567282005,-0.014071474064248326
0.05989585510276591,0.2224344837108379,-0.010148009890185434,0.027294982329356888,0.001794365191376669,0.018278354402492196,-0.04661950140510159,-0.01325110836985155
0.023039572873356163,0.22356651204099084,0.016839137798299954,0.040620391622907474,0.01984641206349421,0.029723476524211485,-0.0471553662470347,-0.02475735423618165
