CV,phi,theta
0.33173,19.684435102242823,49.462177089182426
0.315071,21.964700086078427,55.66995848051417
0.330173,14.667119579265107,33.17628822888825
0.544629,-105.00532314297999,105.93875082483765
0.907688,-174.57341338409577,111.9634289489424
0.844044,179.37994398504156,104.0181438111267
0.839401,-168.45020366340984,90.61955251878072
0.320877,21.24854275756092,46.32388709193885
0.596548,-92.34255211880927,112.20865780649271
0.920134,-171.79521399591542,103.42779753558521
0.31978,22.495525277190826,45.176369983164896
0.31874,19.502255171204975,56.20229518982104
0.807907,-137.73972082559152,122.68386505478446
0.336896,6.47736026862188,59.570073953271326
0.340498,8.710526664608722,57.154696691431056
0.825487,96.30329445451063,107.4976866792849
0.894065,-161.82457889458212,107.40178460525826
0.323374,11.346427434265701,40.24472475080703
0.339125,15.854766013946977,42.766663499620904
0.3349,20.593508999580237,39.928880105710185
0.329709,12.098430976472171,53.73587933038248
0.431596,9.501811444062268,49.5946150755215
0.894647,175.61626439388272,112.30685969459265
0.326379,27.98696335745863,48.89938826220076
0.33496,24.609265096485153,47.73840781507201
0.324077,31.012729011365444,54.83274614570279
0.937176,-150.28480730863123,112.72797207711297
0.947701,-179.39209223812182,93.2681952813531
1.02133,-148.633606427471,103.72677680299039
0.985354,-152.3595863049974,111.55363611940112
0.398609,25.365351131657366,44.284511922226926
0.915765,-167.25983689855494,105.57529090988523
0.342375,6.772571131665849,37.80886077192594
1.019043,126.50853500107065,121.15523213640246
0.876982,176.77710197457415,107.98050563977888
1.068965,92.64145855534645,100.9471302647016
0.332322,19.608566824962033,53.87948087599237
0.993415,109.14906785463195,126.85393977440084
0.828887,-157.7985065424152,103.92303637077512
0.863926,-172.80111218135215,115.2391439616988
0.337856,30.704208692771072,50.07332372137852
0.411679,14.362429252734882,49.40105183393283
0.332431,25.267181300735594,48.24326178730851
0.888663,-144.02710803233748,105.25596869442208
0.325295,9.315935476343126,51.594714086351374
0.400666,19.48637029793915,45.01906927501006
0.89872,-166.99628114478037,103.39027587669892
0.873312,-138.04980360487787,109.56653864896437
0.911037,-148.93348305559925,114.41046068074398
0.883624,-156.74404254183742,105.3586797731594
0.336452,19.74850965446646,42.71514503711324
0.88568,-144.38321971719418,113.98514990901765
0.864173,-138.0621096269559,105.56294669923626
0.945334,-157.9234885033432,111.02183707906187
0.363754,24.699323502869394,47.47472213697875
0.885698,-170.13096555719412,98.62633325622784
0.328212,30.965139179877106,41.10804452840306
0.867773,-144.77688078693282,90.39132417516555
0.885135,-148.5175896648451,94.07930109866561
0.804489,161.48580978139123,96.06280426198423
0.972137,-138.81461752194798,88.71983836945977
0.877847,-162.87719759171037,104.12278919423005
0.859293,-165.2358475308457,102.80617955994595
0.328329,27.935081169639734,57.42629531918973
0.320084,21.746757074429453,49.118997068086834
0.318179,24.9724197826956,59.2750770580138
0.329612,27.32483308031264,55.197217425455804
1.051951,-118.17302590845196,79.84698128107902
0.829776,-168.70242517216164,86.99060208471731
0.93238,-171.70601941622957,93.5496041283497
0.319104,22.16257391759544,44.9710328877372
0.333171,1.6510699681180778,35.744112258920566
0.378799,16.09988869835509,51.35011001557773
0.844017,113.01844533359505,131.43542448204195
0.73134,-116.9554915520613,111.16601494672959
0.307282,15.28971239626133,47.48451312920318
0.324267,29.673234686082584,36.9408384746479
0.993806,160.4098500209867,108.99283215296091
0.916695,174.4464164278749,105.92883790442387
0.33764,3.0138635283857154,44.16789855425309
0.832491,-163.4142293634121,102.37485623054636
0.325066,0.5728673970645141,42.18768160977448
0.897459,-164.7450970285886,107.2191927038277
0.331889,3.08807985357395,38.117919160056914
0.314752,-0.997922794333605,34.38599790009696
0.907561,-150.8795115294442,105.11627329627225
0.328204,15.40015172265534,41.742325164253394
0.876954,-156.38819676929876,94.18978681045198
0.331982,23.417530488395965,40.53736522269431
0.324691,26.056065601190962,43.79982487424442
0.302762,10.409043263371714,42.36135777263338
0.339725,12.10830818671509,39.41770514200947
0.350257,20.256564339316952,47.29399872492135
0.871066,-153.05198374014762,98.92982091701471
0.344777,15.81245894135517,47.81264246905839
0.836732,-146.63771787039585,97.39215076262651
0.323774,27.723271725577114,38.3249791795539
0.332436,10.011642068013982,43.62034860933767
0.31045,16.392533507817607,48.827598806113414
0.308081,13.969407737579225,42.75562220264514
0.319579,14.086043842759867,48.673984610708835
0.328308,8.031062148131614,43.314367000212165
0.925335,-161.81237663287303,101.97826166771517
0.327186,17.157611733167705,50.236668405972814
0.300623,14.083539968152309,44.587547822886094
0.321129,15.087476977675363,48.35351295632807
0.317594,24.931619659708907,38.2907772438763
0.888442,179.4211179089502,100.05975100882262
0.95961,-171.32997316250928,98.21104295228167
0.888656,-161.07385181344534,92.0734918828244
0.313289,13.374299333704123,42.62353510123269
0.322407,23.71717586143111,45.380286864331545
0.312567,5.617537100809834,41.85245196641235
0.31716,19.88912323274572,42.40088927919568
0.34951,13.112413838264485,39.23963678334247
0.32682,31.169648416293498,35.40333205323093
0.326296,34.4178374291344,45.179465759194976
0.30691,18.721629396855327,46.80809587181173
0.354439,11.794377050845316,44.20627650409053
0.314174,13.832783763396158,48.61170763313395
0.332367,38.89768656831669,35.13360895726082
0.321928,30.4132404312869,34.28018735023308
0.950503,170.1129146088021,89.5526119732116
0.299808,25.776282686598375,45.323907420152715
0.342831,14.868672064402837,53.31017317847228
0.375951,20.549961209085357,40.11767803164395
0.330498,15.931759616984188,45.799322817487514
0.317437,26.1715019348491,47.25528141300039
0.310068,21.423221741556933,48.16169941805591
0.88554,-170.84393736176582,111.13163317639129
0.339554,20.054088912306582,47.264728577509736
0.874661,-174.14791848266609,98.33015046715818
