CV,phi,theta
0.810295,97.99244604213324,116.03265578085019
1.085701,58.52755496897692,55.52576247423719
0.892618,130.33945766689422,132.83579568589403
0.883858,159.41187308728752,109.9692837407747
0.671658,57.0364259864249,103.49033209421698
1.045626,63.329010256120945,57.41695713914066
0.880644,126.8384229703644,132.840652686599
0.905897,120.63624856643366,140.80926366244313
0.696404,79.9547396221171,105.7955510264474
0.79691,85.39912449162247,109.39328116008026
0.882202,115.66148582953397,136.28252994399523
0.685753,71.0433112340226,110.99480309239908
0.789419,90.39724096473002,117.10149936001942
0.856343,124.86193175874645,146.05723629157134
0.684782,91.37562306259089,108.86763673716676
0.81816,139.29814357416316,104.61762384578005
0.596342,67.3267753908739,46.139447309160516
0.700239,81.62727406195184,112.79730111836754
0.737164,93.70475314430442,52.15165910246018
1.036479,108.78111422322645,104.06526932897798
0.664236,78.90463825913136,107.655051059795
1.097383,56.51825115811482,60.72056915947329
0.679154,82.30913649756386,110.74511031276815
0.800604,99.31610717474273,116.4819477433157
0.719697,89.32581211987069,109.88260558727794
