phi14,psi14,phi13,psi13
60.309174496919375,-17.039466531454114,-15.212476727713929,-32.19453873451987
59.59189584376661,-12.163325471982178,-42.609558802542786,1.5948971289037857
39.27030312223296,3.455336541911537,-30.713210583215684,-10.30730697742278
42.13045389706685,-5.959300993646753,-7.2925197101447585,12.743803676059098
53.59811153287396,0.40932076437998244,-15.210583928615776,-34.27420270428936
49.19157041675217,-5.904760685131674,-46.51787951887746,-0.671309204575949
37.34538677485724,-11.148364796843934,-30.000565182291982,-19.645189621104002
60.23803184825368,3.5579981898787767,-23.897227262973107,13.470499059254818
56.1688399262956,-14.534563659353168,-28.12079599688607,-19.01583831886363
48.665226422893944,-6.473754102396046,-34.54998696686417,-18.678822046725198
48.43736248357306,-11.571258437157276,-40.142127256925455,-30.15953553661933
51.15800520689271,-31.479602298918106,-42.36564566201904,-5.356779824778226
45.18779607665923,-5.297863629969392,-28.416288784861557,-7.058573159351615
45.130817925644926,-13.788166504642907,-38.17227372254767,-16.644737203956524
56.7391387268616,1.0261769131884582,-44.04261932040398,-10.480275397237628
57.92879274024364,-6.498220326653934,-34.95224523704229,-27.936744532989408
59.470719077213495,-8.626471122993355,-30.62419121467787,-22.972980670492696
57.814731353554066,6.481348361632074,-50.85301518841827,-11.194360809905445
56.32731499074841,-0.4923177447282804,-35.686801763716346,-22.544890522785188
59.26813577928705,-2.856771865294835,-36.33262528026898,-22.07363217256057
52.535287366334046,-16.83586893236964,-32.771489091556504,-23.633288081592973
38.32548728732002,-24.776139400369182,-46.66669550921381,1.1295772250620553
42.945736454039995,3.6615711320440654,-43.33172538955659,-22.08841348161837
44.43283796657242,2.7535821693012,-45.0949692448159,-8.102037456055243
54.888669096916395,-1.8116816177535682,-7.014908687896725,-36.007828985158774
52.57883555091223,12.897660534281172,-27.498028229470616,-25.193600999595084
50.714679183839216,-2.070721074720127,-42.16710506046799,-11.458258825978298
46.535599220956954,7.70575677282986,-41.92156541862857,-33.06554094314063
60.15617910803775,-19.70929242621859,-25.4089316405735,17.071916600258124
57.954568124792,-11.933313458534826,-39.383980100369264,32.460028253863605
36.65839186926025,7.45681138087299,-9.022446179351913,-0.30065288849604177
46.788008432884496,-10.40865156008981,-37.61194384613818,-17.705302460990538
52.702033018335726,9.941882918264964,-35.86672483795315,-17.952458409063087
57.90101585053049,7.987567744055069,-19.462694729769783,-10.624689593906835
73.60039196289272,-18.07723288841868,-38.334087534918524,-9.870813324834225
37.22610369944477,-23.44665074746796,-18.149020681979103,-9.123737852770601
66.4833110622051,-1.0781235453723397,-34.80890305451738,1.942243766648686
57.07144601971812,-4.0285701568033625,-13.200721117077459,-13.367874965564443
45.80880900972718,-8.152646760284288,-31.794172214710503,-30.545195527822994
44.28266054265654,8.768998723699132,-41.77734933164952,-8.032971611377
72.04426621343289,-5.027489071361653,-16.49145739248988,36.355437735560095
76.47796000346993,2.3663031984356504,24.504587098368233,11.109500703324773
40.66380780843604,-6.892681790409307,-46.178352060370266,-14.37510319354461
62.730582297706356,-6.832638173421617,-35.24066632344442,-12.467553914744027
44.531228273173156,-9.049236912239664,-36.45727185182544,-18.33303201053528
44.94420956241461,-3.3194863319070045,-34.0865227229361,-30.860359343529506
45.969459348034,-6.583789657832972,-42.022827569816194,2.9012168535391316
60.364325763044626,-5.798884607806331,-33.85107286713246,-14.788840615504297
56.28935182883042,-3.6414912741592222,-18.31650320649708,8.716069124153154
69.85852050717888,-8.5430546545768,-34.06766685073142,-4.6032217572008625
49.498578174001715,-1.1552487322983767,-26.515685408093276,-4.425481873856158
38.127648312760314,-13.826243814225851,-26.220786983849138,1.993729033944212
38.99016774895986,-16.321003603371956,-24.593030926732744,-28.695592549727678
51.44618666473997,-14.93466046797825,-31.959489150853003,-0.021427831051658946
37.40905435851481,-5.867974095232563,-36.16383635796055,-14.235013929472435
56.6077234312483,-13.769740756668593,-33.53240490934553,-17.05886682735478
40.68879825568926,-7.780211378621768,-22.062383571646517,-20.865288457756705
55.61587889325203,-12.175544686622027,-37.38250016120702,-8.112592847140638
46.92303472229451,-4.9409608250746935,-45.817965334292616,-16.852796235369937
42.423339745466954,-6.927471029294402,-37.08036235477871,-2.254081479050639
54.260410727392525,-4.871297527567287,-35.50386197852944,-13.360955335417597
50.52972808879843,-16.13793869645553,-37.3224780204799,-16.24083470830109
48.588924646607495,-22.139774095177543,-23.3819322470157,-21.38471081645897
50.034313370118134,-10.680359770359672,-24.092911751452636,-15.70407404476545
34.21207434629202,5.319657728439909,-29.967960114868404,-8.610021449746082
54.192878363670886,-12.166684078982707,-42.437281423095676,-8.452138388939092
39.84020055991495,-1.7465227939789814,-37.6187644354342,1.0986184522692426
45.36638301051817,4.3825522468195865,-31.03921604195952,-22.82610454159106
34.1620797920485,-9.393508598786937,-30.969844647352673,-20.27409069841865
39.053062909086655,-10.86414810443179,-30.892954461097997,14.567415506664494
52.689485233760884,-10.959067912024954,-48.76860262349146,-19.19342319049876
37.760508745933194,4.0133475451802845,-39.75674793852045,-16.55396444576614
37.702548039620616,3.8991741811251246,-28.47669902501766,0.6445249755941955
55.275783680993825,-3.2649682149142394,-30.289235371074025,-6.1681268102587
43.726537784485494,-9.36189932771859,-31.21242354251465,-15.595399865058955
50.299582027753935,-5.116518806821559,-50.52047699544983,-27.127472607656077
45.646462289431426,-9.913999815634694,-43.948758179394105,-31.225303958492443
54.655324457085094,-10.408041472096748,-16.421270597427625,-23.00172425912593
44.86897579430814,-2.833215504579172,-52.701381687141044,-12.211217068233147
45.87990537800425,24.575674709852116,-43.07329467034981,-23.799986459945636
34.578853051567,-2.4960790635977563,-46.24205029306529,-4.552902470952636
56.59509164457926,-6.913155576948251,-25.685564068468622,31.713795064579024
63.458859481672086,-0.6921024049211023,-3.204015522481825,30.873088478153118
48.389377327471365,-9.566014773408437,-29.202537198936707,-31.768327745452982
43.65817894552212,12.020866316035951,-8.76896843746265,-6.28003135867415
43.572514510338806,-0.6658434650020394,-37.330797225684016,-10.50608740304057
43.60256760091095,5.815624972204657,-38.979890235837004,5.236509872323742
61.134309007967865,11.20480247484725,-58.64872768694349,-2.23560479528037
56.580712335082374,2.5591060900386733,-18.83564205737006,-16.273821859381265
58.025674754123976,6.773965064079547,-30.172086015799703,14.62809332464116
58.58679993951482,-10.48250467324119,-33.227584414544644,12.248353067134207
52.996596110893734,-0.6018480429924189,-42.14590045106507,-6.404475091249937
