bind,memb
18.495513287012002,-4.170003509521486
17.97414440071214,-3.1699981689453125
18.048751829755137,-3.3700057983398466
18.020673649207147,-2.9800033569335938
17.819636792657732,-3.460003662109372
18.227686229524586,-3.1300048828125
18.21012135499295,-2.8000007629394545
17.702382929792304,-3.510000610351561
18.02614516930687,-3.750004577636716
17.972547842575867,-4.580001068115237
18.352983695576384,-3.3900039672851534
17.860936631508167,-3.250004577636716
18.03932817610131,-3.2300033569335938
17.92468450390503,-3.8800033569335923
17.434426003010085,-3.180001831054689
17.84496293390886,-3.210002899169922
18.479486931370968,-2.710000610351564
18.052525060647962,-1.810002136230466
18.17733997350747,-1.8500045776367173
18.6049028950868,-2.4400054931640653
18.914242481306665,-2.390000915527345
18.62162791733476,-2.980001831054686
18.520508573380166,-3.3799995422363267
18.904558799426177,-3.4700027465820327
18.391288299282554,-3.5700035095214844
18.393534546918104,-3.840005493164064
18.40477657432284,-4.420005798339844
18.7391877179307,-4.33000030517578
18.47707166744905,-3.7900001525878935
19.524612818515067,-4.020000457763672
18.407164534434678,-4.47000427246094
18.1959427618094,-5.140000152587888
18.16864396799899,-5.180003356933597
18.16163119882102,-4.920001220703128
18.14216222706481,-4.500001525878908
18.22986960372314,-3.7300048828125014
17.3724668707219,-3.0199996948242216
17.777368046401673,-4.600005340576175
17.423495576964587,-4.490003967285155
18.093970254109088,-3.110001373291013
18.293899660885902,-3.4400054931640653
18.374616389530203,-2.8900039672851534
18.21268288290544,-2.6300048828125
18.34908316690165,-3.120005035400389
18.39747601264569,-2.760002899169919
18.31825823641501,-2.860004425048828
18.74670342671504,-3.6199981689453153
18.73411524611579,-4.460001373291014
18.73420064317838,-5.0800018310546875
18.143078790615494,-4.440000152587892
18.095091930977315,-4.3300018310546875
18.335035551737977,-3.9000015258789062
18.283719698943084,-3.2500030517578153
18.31911130570676,-3.9800025939941435
18.25212807689595,-3.3200035095214844
18.33357698621881,-3.420001220703128
18.363619704560595,-3.6600021362304673
18.21881846136278,-3.460002899169922
17.988231577148944,-3.1900009155273423
17.870717153050897,-3.3100006103515653
18.298983996377444,-3.9300033569335966
18.636931414706606,-4.210002899169922
18.23200271225401,-4.090000915527341
18.13915811545137,-3.970003509521483
18.045266500269758,-3.730001831054686
18.02102526938314,-4.100000000000001
18.560383181378004,-5.270001220703122
18.12296455898335,-4.890000915527345
18.00568183639712,-5.680006408691405
18.044594306856958,-5.510005187988284
18.661250225841293,-5.210001373291014
17.572137917188247,-3.730004119873044
18.264041676562087,-3.8800033569335923
17.828781330290152,-2.8900039672851534
18.474532020030892,-3.9400009155273423
18.62988538795897,-3.52000274658203
18.378433969092068,-3.2300048828125014
18.37482747279561,-2.46000518798828
18.09827350030606,-3.02000274658203
18.558890281358686,-3.600003814697267
18.532445995335213,-3.410001373291017
18.466318004805583,-2.8500030517578097
18.07983291392652,-3.3200057983398423
18.587376699320487,-2.680004119873047
